query,query_lang,doc_lang,rank,doc_id,title,url,score,confidence,relevant
শিক্ষা ব্যবস্থা,bn,bn,17,2123,"বিদ্যালয়ে শিক্ষক আছেন একজন, দাপ্তরিক কাজ-পাঠদান সবই করেন তিনি",https://www.prothomalo.com/bangladesh/district/tao6v5ered,5.1656,0.5537,
শিক্ষা ব্যবস্থা,bn,bn,18,2062,সাত কলেজ ঘিরে নতুন সংকট,https://www.prothomalo.com/bangladesh/saat-klej-ghire-ntun-snktt,5.0962,0.5462,
শিক্ষা ব্যবস্থা,bn,bn,19,2039,কর্মস্থলে যোগ দিতে আসা প্রধান শিক্ষককে বের করে দেওয়া হলো ধাক্কা দিয়ে,https://www.prothomalo.com/bangladesh/district/uvczlhk2pv,5.0739,0.5438,
শিক্ষা ব্যবস্থা,bn,bn,20,2648,অভিনেতা ঋতুরাজ মারা গেছেন,https://www.prothomalo.com/entertainment/bollywood/4grxwqleks,4.7403,0.5081,
শিক্ষা ব্যবস্থা,bn,bn,21,2070,চার ঘণ্টায় তিন রকম নির্দেশনা,https://www.prothomalo.com/bangladesh/2y4suwt73d,4.7244,0.5064,
শিক্ষা ব্যবস্থা,bn,bn,22,2508,বিইউবিটিতে চলছে আইসিপিসি এশিয়া ঢাকা আঞ্চলিক প্রতিযোগিতা,https://www.prothomalo.com/bangladesh/aktetcr0t6,4.6535,0.4988,
শিক্ষা ব্যবস্থা,bn,bn,23,2977,"এডিপিতে বরাদ্দ ২৯২ কোটি টাকা, অথচ ১ টাকাও খরচ হয়নি",https://www.prothomalo.com/business/economics/m87qo0fygr,4.5473,0.4874,
শিক্ষা ব্যবস্থা,bn,bn,24,2470,পশ্চিমবঙ্গে বিধানসভার উপনির্বাচনে ছয় আসনেই জয়ের পথে তৃণমূল,https://www.prothomalo.com/world/india/qwutfgybgw,3.8998,0.4180,
শিক্ষা ব্যবস্থা,bn,bn,25,2933,"উপজেলা পরিষদ চত্বরে গাড়ি রাখতে নিষেধ করায় আ.লীগ নেতা-কর্মীদের হামলা, ইউএনও লাঞ্ছিত",https://www.prothomalo.com/bangladesh/district/yk2vwzu2c8,3.7708,0.4042,
শিক্ষা ব্যবস্থা,bn,bn,26,2909,মানববন্ধনে দাঁড়িয়ে প্রচণ্ড গরমে জ্ঞান হারালেন চট্টগ্রাম বিশ্ববিদ্যালয়ের শিক্ষার্থী,https://www.prothomalo.com/bangladesh/j6hh33e1f8,3.6107,0.3870,
শিক্ষা ব্যবস্থা,bn,bn,27,2562,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,3.4425,0.3690,
শিক্ষা ব্যবস্থা,bn,bn,28,2603,আধা ঘণ্টা আগে কেন্দ্রে যাওয়ার আহ্বান শিক্ষামন্ত্রীর,https://www.prothomalo.com/bangladesh/আধা-ঘণ্টা-আগে-কেন্দ্রে-যাওয়ার-আহ্বান,3.4425,0.3690,
শিক্ষা ব্যবস্থা,bn,bn,29,2421,ডিক্যাপ্রিওকে হারিয়ে দিলেন শ্যালামে,https://www.prothomalo.com/entertainment/hollywood/zfkcw4b2vx,3.2742,0.3509,
শিক্ষা ব্যবস্থা,bn,bn,30,2552,নারায়ণগঞ্জে সরে দাঁড়ানো বিএনপি প্রার্থী মাসুদুজ্জামানের নির্বাচনে অংশ নেওয়ার ঘোষণা,https://www.prothomalo.com/bangladesh/district/gh63o1yi42,3.2692,0.3504,
শিক্ষা ব্যবস্থা,bn,bn,31,2608,এলাকাটি যেন ‘শিক্ষার হাট’,https://www.prothomalo.com/bangladesh/district/rkz6zecazs,3.2565,0.3490,
শিক্ষা ব্যবস্থা,bn,bn,32,2874,"৯০ হাজার ভক্ত নিয়ে গান প্রকাশ, সিনেমাকে বিদায় জানানোর কারণ জানালেন থালাপতি",https://www.prothomalo.com/entertainment/i38iqw7dim,3.1491,0.3375,
শিক্ষা ব্যবস্থা,bn,bn,33,2638,আবু সাঈদ হত্যায় সম্পৃক্ত ছিলেন রোকেয়া বিশ্ববিদ্যালয়ের সাবেক উপাচার্য হাসিবুর,https://www.prothomalo.com/bangladesh/ink7ey3sec,2.9691,0.3182,
শিক্ষা ব্যবস্থা,bn,bn,34,2900,গণতন্ত্রের পথে এক ধাপ অগ্রগতি,https://www.prothomalo.com/opinion/editorial/yu5kwq7km0,2.9653,0.3178,
শিক্ষা ব্যবস্থা,bn,bn,35,2893,রাজধানীর সব ভোটকেন্দ্র পোড়ানোর তথ্য ছিল: পুলিশ,https://www.prothomalo.com/bangladesh/রাজধানীর-সব-ভোটকেন্দ্র-পোড়ানোর-তথ্য-ছিল-পুলিশ,2.9561,0.3168,
শিক্ষা ব্যবস্থা,bn,bn,36,2964,র‍্যাগিংয়ের অভিযোগে চুয়েটের ১১ শিক্ষার্থীকে কারণ দর্শানোর নোটিশ,https://www.prothomalo.com/bangladesh/district/5b94zdp9ry,2.8967,0.3105,
শিক্ষা ব্যবস্থা,bn,bn,37,2542,"অনশনরত শিক্ষার্থীদের শারীরিক অবস্থার অবনতি, স্যালাইন চলছে ৭ জনের",https://www.prothomalo.com/bangladesh/district/ljdad0cmpg,2.8901,0.3098,
শিক্ষা ব্যবস্থা,bn,bn,38,2432,জনসংখ্যা বৃদ্ধি নিয়ন্ত্রণে কঠোর অভিবাসননীতি নিয়েছে আয়ারল্যান্ড,https://www.prothomalo.com/world/europe/i9eylx3c2p,2.8478,0.3052,
শিক্ষা ব্যবস্থা,bn,bn,39,2100,"আক্রমণের কথা খোলাখুলি বলেছিল, সরকার পদক্ষেপ নিচ্ছে না: উদীচী",https://www.prothomalo.com/bangladesh/wih3c1z3li,2.7669,0.2966,
শিক্ষা ব্যবস্থা,bn,bn,40,2146,৪৮ ঘণ্টার মধ্যে জনপ্রশাসন সংস্কার কমিশনপ্রধানের অপসারণ দাবি প্রশাসন ক্যাডারের কর্মকর্তাদের,https://www.prothomalo.com/bangladesh/wmkgbw9a2n,2.7613,0.2960,
শিক্ষা ব্যবস্থা,bn,bn,41,2830,বিশ্বজুড়ে জেন-জি আবার রাজনীতিতে আশার আলো জ্বালাচ্ছে,https://www.prothomalo.com/opinion/column/lluofvxr2u,2.6688,0.2861,
শিক্ষা ব্যবস্থা,bn,bn,42,2489,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,2.6440,0.2834,
শিক্ষা ব্যবস্থা,bn,bn,43,2873,কিশোরীদের হাতে কলসির বদলে বই দিন,https://www.prothomalo.com/opinion/editorial/yjkkt05rvs,2.5928,0.2779,
শিক্ষা ব্যবস্থা,bn,bn,44,2063,"স্টোকসের সাফ কথা, ম্যাককালাম ছাড়া ইংল্যান্ড কল্পনা করা যায় না",https://www.prothomalo.com/sports/cricket/keno1q80kx,2.5649,0.2749,
শিক্ষা ব্যবস্থা,bn,bn,45,2627,হবিগঞ্জের নতুন ডিসি জিলুফা সুলতানা,https://www.prothomalo.com/bangladesh/injr5rdd3v,2.5236,0.2705,
শিক্ষা ব্যবস্থা,bn,bn,46,1501,জাতীয় দিবস উদযাপনে বিশেষ অনুষ্ঠান আয়োজন,https://www.kalerkantho.com/online/national/2025/12/25/1000001,2.5181,0.2699,
শিক্ষা ব্যবস্থা,bn,bn,47,1502,জাতীয় দিবস উদযাপনে বিশেষ অনুষ্ঠান আয়োজন,https://www.kalerkantho.com/online/national/2025/11/04/1000002,2.5181,0.2699,
শিক্ষা ব্যবস্থা,bn,bn,48,1505,যুব উন্নয়ন প্রকল্পে নতুন বাজেট বরাদ্দ,https://www.kalerkantho.com/online/national/2025/11/08/1000005,2.5181,0.2699,
শিক্ষা ব্যবস্থা,bn,bn,49,1510,যুব উন্নয়ন প্রকল্পে নতুন বাজেট বরাদ্দ,https://www.kalerkantho.com/online/national/2025/11/18/1000010,2.5181,0.2699,
শিক্ষা ব্যবস্থা,bn,bn,50,1511,যুব উন্নয়ন প্রকল্পে নতুন বাজেট বরাদ্দ,https://www.kalerkantho.com/online/national/2025/12/06/1000011,2.5181,0.2699,
education system,en,bn,1,2328,৯৯১টি শূন্য পদ থাকাটা হতাশাজনক,https://www.prothomalo.com/opinion/editorial/1ti0nes1s6,13.0937,1.0000,
education system,en,bn,2,2050,নিজের ভাষায় পড়তে চায় ওরা,https://www.prothomalo.com/bangladesh/নিজের-ভাষায়-পড়তে-চায়-ওরা,12.4010,0.9471,
education system,en,bn,3,1513,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/12/25/1000013,11.8657,0.9062,
education system,en,bn,4,1552,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/11/08/1000052,11.8657,0.9062,
education system,en,bn,5,1556,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/12/23/1000056,11.8657,0.9062,
education system,en,bn,6,1558,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/11/14/1000058,11.8657,0.9062,
education system,en,bn,7,1571,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/12/11/1000071,11.8657,0.9062,
education system,en,bn,8,1577,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/11/23/1000077,11.8657,0.9062,
education system,en,bn,9,1595,সরকার নতুন শিক্ষা নীতি ঘোষণা করেছে,https://www.kalerkantho.com/online/national/2025/12/07/1000095,11.8657,0.9062,
education system,en,bn,10,2377,প্রাথমিকে নিয়োগের প্রথম ধাপের পরীক্ষা প্রশ্নবিদ্ধ না হোক,https://www.prothomalo.com/opinion/letter/ak4bgvv4rk,11.6442,0.8893,
education system,en,bn,11,2081,বাড়িভাড়া বাড়ানোর পর শ্রেণিকক্ষে ফেরার ঘোষণা এমপিওভুক্ত শিক্ষক-কর্মচারীদের,https://www.prothomalo.com/bangladesh/fopbfimj99,11.2611,0.8600,
education system,en,bn,12,2877,বিনা মূল্যে বই বিতরণে বাংলাদেশ অনন্য দৃষ্টান্ত স্থাপন করেছে: শিক্ষামন্ত্রী,https://www.prothomalo.com/bangladesh/district/npt8pzeoa3,11.1728,0.8533,
education system,en,bn,13,2846,শিক্ষার মানোন্নয়নে শাসকশ্রেণির ভূমিকা নেই: অধ্যাপক রেহমান সোবহান,https://www.prothomalo.com/bangladesh/v78p0s8278,11.0717,0.8456,
education system,en,bn,14,2158,"‘সংক্ষুব্ধ ছাত্র-জনতার’ মিছিলে পুলিশের ধাওয়া, লাঠিপেটা",https://www.prothomalo.com/bangladesh/capital/cr9jkrsihw,10.9448,0.8359,
education system,en,bn,15,2581,‘ছোট স্যার’দের বিদ্যালয়,https://www.prothomalo.com/bangladesh/district/cipet4ezlv,10.5334,0.8045,
education system,en,bn,16,2123,"বিদ্যালয়ে শিক্ষক আছেন একজন, দাপ্তরিক কাজ-পাঠদান সবই করেন তিনি",https://www.prothomalo.com/bangladesh/district/tao6v5ered,10.3312,0.7890,
education system,en,bn,17,2044,"নদীগর্ভে বিলীনের আশঙ্কা, ঝুঁকি নিয়ে ক্লাসে কোমলমতি শিশুরা",https://www.prothomalo.com/bangladesh/district/macootsx48,10.2117,0.7799,
education system,en,bn,18,2062,সাত কলেজ ঘিরে নতুন সংকট,https://www.prothomalo.com/bangladesh/saat-klej-ghire-ntun-snktt,10.1923,0.7784,
education system,en,bn,19,2039,কর্মস্থলে যোগ দিতে আসা প্রধান শিক্ষককে বের করে দেওয়া হলো ধাক্কা দিয়ে,https://www.prothomalo.com/bangladesh/district/uvczlhk2pv,10.1477,0.7750,
education system,en,bn,20,2648,অভিনেতা ঋতুরাজ মারা গেছেন,https://www.prothomalo.com/entertainment/bollywood/4grxwqleks,9.4807,0.7241,
education system,en,bn,21,2070,চার ঘণ্টায় তিন রকম নির্দেশনা,https://www.prothomalo.com/bangladesh/2y4suwt73d,9.4489,0.7216,
education system,en,bn,22,2508,বিইউবিটিতে চলছে আইসিপিসি এশিয়া ঢাকা আঞ্চলিক প্রতিযোগিতা,https://www.prothomalo.com/bangladesh/aktetcr0t6,9.3070,0.7108,
education system,en,bn,23,2977,"এডিপিতে বরাদ্দ ২৯২ কোটি টাকা, অথচ ১ টাকাও খরচ হয়নি",https://www.prothomalo.com/business/economics/m87qo0fygr,9.0946,0.6946,
education system,en,bn,24,2470,পশ্চিমবঙ্গে বিধানসভার উপনির্বাচনে ছয় আসনেই জয়ের পথে তৃণমূল,https://www.prothomalo.com/world/india/qwutfgybgw,7.7997,0.5957,
education system,en,bn,25,2909,মানববন্ধনে দাঁড়িয়ে প্রচণ্ড গরমে জ্ঞান হারালেন চট্টগ্রাম বিশ্ববিদ্যালয়ের শিক্ষার্থী,https://www.prothomalo.com/bangladesh/j6hh33e1f8,7.2214,0.5515,
education system,en,bn,26,2562,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,6.8850,0.5258,
education system,en,bn,27,2603,আধা ঘণ্টা আগে কেন্দ্রে যাওয়ার আহ্বান শিক্ষামন্ত্রীর,https://www.prothomalo.com/bangladesh/আধা-ঘণ্টা-আগে-কেন্দ্রে-যাওয়ার-আহ্বান,6.8850,0.5258,
education system,en,bn,28,2421,ডিক্যাপ্রিওকে হারিয়ে দিলেন শ্যালামে,https://www.prothomalo.com/entertainment/hollywood/zfkcw4b2vx,6.5484,0.5001,
education system,en,bn,29,2552,নারায়ণগঞ্জে সরে দাঁড়ানো বিএনপি প্রার্থী মাসুদুজ্জামানের নির্বাচনে অংশ নেওয়ার ঘোষণা,https://www.prothomalo.com/bangladesh/district/gh63o1yi42,6.5384,0.4994,
education system,en,bn,30,2608,এলাকাটি যেন ‘শিক্ষার হাট’,https://www.prothomalo.com/bangladesh/district/rkz6zecazs,6.5129,0.4974,
education system,en,bn,31,2874,"৯০ হাজার ভক্ত নিয়ে গান প্রকাশ, সিনেমাকে বিদায় জানানোর কারণ জানালেন থালাপতি",https://www.prothomalo.com/entertainment/i38iqw7dim,6.2982,0.4810,
education system,en,bn,32,2933,"উপজেলা পরিষদ চত্বরে গাড়ি রাখতে নিষেধ করায় আ.লীগ নেতা-কর্মীদের হামলা, ইউএনও লাঞ্ছিত",https://www.prothomalo.com/bangladesh/district/yk2vwzu2c8,6.2213,0.4751,
education system,en,bn,33,2542,"অনশনরত শিক্ষার্থীদের শারীরিক অবস্থার অবনতি, স্যালাইন চলছে ৭ জনের",https://www.prothomalo.com/bangladesh/district/ljdad0cmpg,5.7801,0.4414,
education system,en,bn,34,2432,জনসংখ্যা বৃদ্ধি নিয়ন্ত্রণে কঠোর অভিবাসননীতি নিয়েছে আয়ারল্যান্ড,https://www.prothomalo.com/world/europe/i9eylx3c2p,5.6956,0.4350,
education system,en,bn,35,2100,"আক্রমণের কথা খোলাখুলি বলেছিল, সরকার পদক্ষেপ নিচ্ছে না: উদীচী",https://www.prothomalo.com/bangladesh/wih3c1z3li,5.5338,0.4226,
education system,en,bn,36,2146,৪৮ ঘণ্টার মধ্যে জনপ্রশাসন সংস্কার কমিশনপ্রধানের অপসারণ দাবি প্রশাসন ক্যাডারের কর্মকর্তাদের,https://www.prothomalo.com/bangladesh/wmkgbw9a2n,5.5227,0.4218,
education system,en,bn,37,2489,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,5.2880,0.4039,
education system,en,bn,38,2873,কিশোরীদের হাতে কলসির বদলে বই দিন,https://www.prothomalo.com/opinion/editorial/yjkkt05rvs,5.1857,0.3960,
education system,en,bn,39,2063,"স্টোকসের সাফ কথা, ম্যাককালাম ছাড়া ইংল্যান্ড কল্পনা করা যায় না",https://www.prothomalo.com/sports/cricket/keno1q80kx,5.1298,0.3918,
education system,en,bn,40,2934,সাংগঠনিক কৌশল যেভাবে জুলাই গণ–অভ্যুত্থানকে সফল করেছে,https://www.prothomalo.com/opinion/column/gghzn6krop,4.9402,0.3773,
education system,en,bn,41,2016,জনগণই সিদ্ধান্ত নেবে কাকে তারা নির্বাচিত করবে: প্রধানমন্ত্রী,https://www.prothomalo.com/bangladesh/gtepqcrjy6,4.5092,0.3444,
education system,en,bn,42,2939,জাতিসংঘ প্রতিনিধিদলের বাংলাদেশ সফর স্থগিত,https://www.prothomalo.com/business/economics/iml2xrss0q,4.4950,0.3433,
education system,en,bn,43,2759,সম্মেলনের প্রায় ১০ মাস পর পূর্ণাঙ্গ কমিটির অনুমোদন,https://www.prothomalo.com/bangladesh/district/oba96hli33,4.3579,0.3328,
education system,en,bn,44,2139,জাবেদ মোল্লার কাছ থেকে এমপিরা কি শিক্ষা নেবেন?,https://www.prothomalo.com/opinion/column/happtluuut,4.3358,0.3311,
education system,en,bn,45,2605,মাদুরোকে যুক্তরাষ্ট্রের তুলে নিয়ে যাওয়ায় চীনের কতটা ক্ষতি হবে,https://www.prothomalo.com/world/china/u08q9ls9yr,4.2247,0.3227,
education system,en,bn,46,2064,২১ আগস্টের গ্রেনেড হামলা: নতুন করে তদন্তের জন্য মামলা স্বরাষ্ট্র মন্ত্রণালয়ে পাঠানো উচিত,https://www.prothomalo.com/bangladesh/sht3py22va,4.1958,0.3204,
education system,en,bn,47,2368,আমাদের মেয়েদের আকাশ ছুঁতে দিন,https://www.prothomalo.com/opinion/column/7ahppbhd90,4.0877,0.3122,
education system,en,bn,48,2791,"ক্যানসারে হারিয়ে যাওয়া মুগ্ধতার স্মৃতি থাকবে জেগে, দেবে লড়াইয়ের সাহস",https://www.prothomalo.com/bangladesh/p5bt7z9pem,3.9667,0.3029,
education system,en,bn,49,2299,সংকটকালের নেতৃত্ব ও একজন জিয়াউর রহমান,https://www.prothomalo.com/opinion/memoir/2c9jc8j12c,3.9582,0.3023,
education system,en,bn,50,2045,"৮ বিশ্ববিদ্যালয়ে ভর্তিতে পোষ্য কোটা নিয়ে প্রশ্ন, সংস্কারের দাবি",https://www.prothomalo.com/bangladesh/district/jlpkb097yq,3.9124,0.2988,
education system,en,en,1,1133,Minimum standard of edn a must for MPO: Farruk,https://www.thedailystar.net/news/minimum-standard-of-edn-a-must-for-mpo-farruk,9.3298,0.7125,
education system,en,en,2,902,No edn reform commission reflects neglect: BNP,https://www.newagebd.net/post/politics/279309/no-edn-reform-commission-reflects-neglect-bnp,8.8665,0.6772,
education system,en,en,3,961,Disasters disrupt education,https://www.newagebd.net/post/education/284091/disasters-disrupt-education,8.7735,0.6701,
education system,en,en,4,1265,Education policy 2O1O: Keeping the promise,https://www.thedailystar.net/news/education-policy-2o1o-keeping-the-promise,8.7043,0.6648,
education system,en,en,5,646,AAUB holds 18th syndicate meeting,https://www.newagebd.net/post/campus-bites/279994/aaub-holds-18th-syndicate-meeting,8.0605,0.6156,
education system,en,en,6,914,Showpiece signals reflect Dhaka’s habit of superficial fixes,https://www.newagebd.net/post/editorial/277422/showpiece-signals-reflect-dhakas-habit-of-superficial-fixes,7.5274,0.5749,
education system,en,en,7,566,English and public examination results,https://www.newagebd.net/post/opinion/280765/english-and-public-examination-results,6.7425,0.5149,
education system,en,en,8,672,Jobless youth in failing system,https://www.newagebd.net/post/opinion/283635/jobless-youth-in-failing-system,6.3080,0.4818,
education system,en,en,9,903,Rights to education and health,https://www.newagebd.net/post/opinion/277021/rights-to-education-and-health,6.2214,0.4751,
education system,en,en,10,1354,Making a university world class,https://www.thedailystar.net/news/making-a-university-world-class,6.2168,0.4748,
education system,en,en,11,815,Pakistan delegation meets UGC chairman,https://www.newagebd.net/post/country/283896/pakistan-delegation-meets-ugc-chairman,6.1928,0.4730,
education system,en,en,12,171,Job creation for youths prioritised Dr Shafiqur,https://dailynewnation.com/job-creation-for-youths-prioritised-dr-shafiqur,6.0070,0.4588,
education system,en,en,13,113,Integrated approach needed to address challenges in higher education: Dr Abrar,https://dailynewnation.com/integrated-approach-needed-to-address-challenges-in-higher-education-dr-abrar,5.9703,0.4560,
education system,en,en,14,1020,Stop implementation of Task Force report,https://www.thedailystar.net/news/stop-implementation-of-task-force-report,5.9136,0.4516,
education system,en,en,15,736,Mintoo receives Top Agri-food Pioneer award,https://www.newagebd.net/post/mis/279970/mintoo-receives-top-agri-food-pioneer-award,5.7222,0.4370,
education system,en,en,16,781,IT education essential for students: NU VC,https://www.newagebd.net/post/campus-bites/277771/it-education-essential-for-students-nu-vc,5.6859,0.4342,
education system,en,en,17,787,Durga Puja holiday starts for edn instts today,https://www.newagebd.net/post/education/277395/durga-puja-holiday-starts-for-edn-instts-today,5.6558,0.4320,
education system,en,en,18,957,Govt needs to put in more capital to up education,https://www.newagebd.net/post/editorial/278152/govt-needs-to-put-in-more-capital-to-up-education,5.5897,0.4269,
education system,en,en,19,117,Junior Scholarship Exams’ admit cards to be distributed by Dec 21,https://dailynewnation.com/junior-scholarship-exams-admit-cards-to-be-distributed-by-dec-21,5.5407,0.4232,
education system,en,en,20,347,SSC exam 2026 form filling notice published,https://dailynewnation.com/ssc-exam-2026-form-filling-notice-published,5.1787,0.3955,
education system,en,en,21,690,"MetLife Foundation, BRAC boost youth employability",https://www.newagebd.net/post/mis/284880/metlife-foundation-brac-boost-youth-employability,5.1572,0.3939,
education system,en,en,22,1286,Sky is the limit for the garments' sector,https://www.thedailystar.net/news/sky-is-the-limit-for-the-garments-sector,5.1167,0.3908,
education system,en,en,23,676,"Hasina’s will ended caretaker system, lawyer tells SC",https://www.newagebd.net/post/country/280003/hasinas-will-ended-caretaker-system-lawyer-tells-sc,5.0902,0.3887,
education system,en,en,24,1316,Rotary Int'l President meets Shahabuddin,https://www.thedailystar.net/news/rotary-intl-president-meets-shahabuddin,5.0801,0.3880,
education system,en,en,25,527,"Tension between guardians, teachers grows",https://www.newagebd.net/post/education/284196/tension-between-guardians-teachers-grows,5.0797,0.3879,
education system,en,en,26,753,BMU’s pro-VC Prof Abul Kalam honoured with nat’l award,https://www.newagebd.net/post/country/278393/bmus-pro-vc-prof-abul-kalam-honoured-with-natl-award,5.0397,0.3849,
education system,en,en,27,773,Nurses deserve more than gratitude,https://www.newagebd.net/post/opinion/280136/nurses-deserve-more-than-gratitude,4.9663,0.3793,
education system,en,en,28,833,NRBC Bank holds workshop on online monitoring system,https://www.newagebd.net/post/mis/286007/nrbc-bank-holds-workshop-on-online-monitoring-system,4.9141,0.3753,
education system,en,en,29,651,Experts stress knowledge sharing for future growth,https://www.newagebd.net/post/economy/282125/experts-stress-knowledge-sharing-for-future-growth,4.8666,0.3717,
education system,en,en,30,819,Ungrounded arguments must not harm Dhaka Central Univ process,https://www.newagebd.net/post/editorial/277123/ungrounded-arguments-must-not-harm-dhaka-central-univ-process,4.8582,0.3710,
education system,en,en,31,1176,The Blessings of Capitalism,https://www.thedailystar.net/news/the-blessings-of-capitalism,4.7573,0.3633,
education system,en,en,32,1255,DESA turns a deaf ear,https://www.thedailystar.net/news/desa-turns-a-deaf-ear,4.7555,0.3632,
education system,en,en,33,776,Breaking the shackles,https://www.newagebd.net/post/opinion/284055/breaking-the-shackles,4.7367,0.3618,
education system,en,en,34,658,Division over establishment of univ intensifies,https://www.newagebd.net/post/education/284093/division-over-establishment-of-univ-intensifies,4.7185,0.3604,
education system,en,en,35,622,"ERP condemns attack on Hadi, urges action on violence",https://www.newagebd.net/post/country/285188/erp-condemns-attack-on-hadi-urges-action-on-violence,4.7079,0.3596,
education system,en,en,36,1387,Mizanur new JnU VC,https://www.thedailystar.net/news/jnu-gets-new-vc,4.6641,0.3562,
education system,en,en,37,105,‘Vested groups attempting to undermine July spirit’,https://dailynewnation.com/vested-groups-attempting-to-undermine-july-spirit,4.6255,0.3533,
education system,en,en,38,701,"Sadharan Bima launces ERP, core insurance system modules",https://www.newagebd.net/post/mis/279779/sadharan-bima-launces-erp-core-insurance-system-modules,4.4392,0.3390,
education system,en,en,39,1248,PDB's bid to improve billing & accounting,https://www.thedailystar.net/news/pdbs-bid-to-improve-billing-accounting,4.3491,0.3321,
education system,en,en,40,1459,Madhu Mela begins today,https://www.thedailystar.net/news/madhu-mela-begins-today,4.3406,0.3315,
education system,en,en,41,986,Survey shows dire state of children,https://www.newagebd.net/post/country/282313/survey-shows-dire-state-of-children,4.3154,0.3296,
education system,en,en,42,260,Child labour persists in Dhaka’s urban informal economy despite legal safeguards,https://dailynewnation.com/child-labour-persists-in-dhakas-urban-informal-economy-despite-legal-safeguards,4.3044,0.3287,
education system,en,en,43,499,English proficiency key to global competitiveness: Speakers at National Wordmaster Competition,https://dailynewnation.com/english-proficiency-key-to-global-competitiveness-speakers-at-national-wordmaster-competition,4.2839,0.3272,
education system,en,en,44,1039,US military justice failed: Rape victims,https://www.thedailystar.net/news/us-military-justice-failed-rape-victims,4.2610,0.3254,
education system,en,en,45,69,Pry school headmasters’ salary elevated to 10th grade,https://dailynewnation.com/pry-school-headmasters-salary-elevated-to-10th-grade,4.2551,0.3250,
education system,en,en,46,1436,Businessmen from Indian & Pakistan for today's Summit,https://www.thedailystar.net/news/businessmen-from-indian-pakistan-for-todays-summit,4.2367,0.3236,
education system,en,en,47,137,US ambassador says Trump-Erdogan ties may resolve Turkey’s F-35 ban,https://dailynewnation.com/us-ambassador-says-trump-erdogan-ties-may-resolve-turkeys-f-35-ban,4.2275,0.3229,
education system,en,en,48,920,AIB launches training on Ababil NG core banking system,https://www.newagebd.net/post/banking/282810/aib-launches-training-on-ababil-ng-core-banking-system,4.1771,0.3190,
education system,en,en,49,625,Parties play blame game over admin control,https://www.newagebd.net/post/country/279901/parties-play-blame-game-over-admin-control,4.1648,0.3181,
education system,en,en,50,659,NBPLC launches ‘Remittance Cash Payment Automation’,https://www.newagebd.net/post/banking/283324/nbplc-launches-remittance-cash-payment-automation,4.0189,0.3069,
অর্থনীতি,bn,en,1,414,Palestinian economy faces critical downturn,https://dailynewnation.com/palestinian-economy-faces-critical-downturn,5.3384,0.8560,
অর্থনীতি,bn,en,2,1418,Lankan economy rides on truce dividends,https://www.thedailystar.net/news/lankan-economy-rides-on-truce-dividends,5.3314,0.8549,
অর্থনীতি,bn,en,3,420,EBL wins ICMAB Bronze Award,https://dailynewnation.com/ebl-wins-icmab-bronze-award,4.7719,0.7652,
অর্থনীতি,bn,en,4,1343,"Political strife, Eurozone crisis threaten economy: IMF",https://www.thedailystar.net/news/political-strife-eurozone-crisis-threaten-economy-imf,4.5332,0.7269,
অর্থনীতি,bn,en,5,951,GDP grows by 3.69pc in FY25,https://www.newagebd.net/post/economy/278583/gdp-grows-by-369pc-in-fy25,4.4423,0.7123,
অর্থনীতি,bn,en,6,620,Poor hiring points to US economic weakness,https://www.newagebd.net/post/economy/284180/poor-hiring-points-to-us-economic-weakness,4.4306,0.7105,
অর্থনীতি,bn,en,7,808,October PMI witnesses faster increase,https://www.newagebd.net/post/economy/281694/october-pmi-witnesses-faster-increase,4.4022,0.7059,
অর্থনীতি,bn,en,8,1114,Pakistan urges Egypt to help end Syria violence,https://www.thedailystar.net/news/pakistan-urges-egypt-to-help-end-syria-violence,4.3100,0.6911,
অর্থনীতি,bn,en,9,731,UK govt borrowing highest since Covid pandemic,https://www.newagebd.net/post/economy/276529/uk-govt-borrowing-highest-since-covid-pandemic,4.2980,0.6892,
